IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
0,1259020800,MANHEIM,2005,4,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2.0,Covers,84239,AMERICAN,MEDIUM,GM,3442.0,4560.0,4217.0,5425.0,3905.0,4957.0,5562.0,9395.0,,,22808,75050,TX,4310.0,0,1243
0,1289260800,MANHEIM,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2.0,Covers,73805,AMERICAN,MEDIUM,FORD,4978.0,6098.0,8648.0,9550.0,5793.0,7422.0,9223.0,10797.0,NO,GREEN,8172,37210,TN,5825.0,0,920
0,1248825600,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,51589,AMERICAN,MEDIUM,CHRYSLER,8194.0,9045.0,9350.0,10269.0,8601.0,9341.0,9789.0,10588.0,,,99761,74135,OK,7700.0,0,920
0,1289865600,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,74942,AMERICAN,MEDIUM,CHRYSLER,4279.0,5142.0,7811.0,8609.0,4390.0,5397.0,8029.0,9009.0,,,52598,28625,NC,5995.0,0,1389
0,1248220800,MANHEIM,2004,5,OLDSMOBILE,SILHOUETTE 3.4L V6 S,GL,4D MINIVAN EXT 3.4L,SILVER,AUTO,1.0,Alloy,65682,AMERICAN,VAN,GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20740,32124,FL,6200.0,0,3910
0,1257120000,OTHER,2008,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,WHITE,AUTO,2.0,Covers,54527,AMERICAN,MEDIUM,CHRYSLER,8038.0,8574.0,9181.0,9760.0,7806.0,8419.0,11432.0,12248.0,,,99761,74135,OK,7400.0,0,920
0,1280707200,MANHEIM,2003,7,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,1.0,Alloy,83961,AMERICAN,MEDIUM SUV,FORD,5191.0,6597.0,8534.0,10150.0,4924.0,6385.0,8455.0,10153.0,,,18880,27542,NC,7435.0,0,2193
0,1273622400,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLUE,AUTO,2.0,Covers,81125,AMERICAN,LARGE,GM,8169.0,9196.0,12401.0,13960.0,7804.0,8712.0,11470.0,12516.0,,,18111,42104,KY,8275.0,0,2152
1,1247529600,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 EFI,SE,4D WAGON,WHITE,AUTO,1.0,Alloy,89330,AMERICAN,COMPACT,FORD,2590.0,3700.0,3297.0,4496.0,2900.0,3844.0,3632.0,4652.0,,,835,85040,AZ,3940.0,0,1543
0,1266364800,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,WHITE,AUTO,2.0,Covers,81534,AMERICAN,LARGE TRUCK,CHRYSLER,8280.0,10017.0,12734.0,14447.0,8538.0,10519.0,13202.0,16265.0,,,20928,32824,FL,9100.0,0,983
0,1259020800,MANHEIM,2006,3,HYUNDAI,ELANTRA,GLS,4D SEDAN,GOLD,AUTO,2.0,Covers,66282,OTHER ASIAN,MEDIUM,OTHER,4696.0,5669.0,5572.0,6623.0,4683.0,5496.0,8079.0,9113.0,,,5546,34761,FL,6130.0,0,533
0,1234828800,MANHEIM,2002,7,CHRYSLER,TOWN & COUNTRY FWD V,Lim,MINIVAN 3.8L LIMITED,GOLD,AUTO,1.0,Alloy,66045,AMERICAN,VAN,CHRYSLER,4097.0,5033.0,4925.0,5936.0,4414.0,5370.0,5267.0,6300.0,,,17212,77041,TX,6280.0,0,1711
1,1264032000,MANHEIM,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1.0,Alloy,73900,OTHER ASIAN,MEDIUM,OTHER,6417.0,7727.0,10516.0,12041.0,6946.0,8421.0,10373.0,11946.0,,,835,85353,AZ,5950.0,0,803
1,1284595200,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,2.0,Covers,57990,AMERICAN,MEDIUM,CHRYSLER,6865.0,8217.0,10656.0,12087.0,6648.0,7856.0,10371.0,11100.0,,,20740,32219,FL,7200.0,0,754
0,1279584000,MANHEIM,2003,7,DODGE,NEON,SE,4D SEDAN SE,BLUE,AUTO,2.0,Covers,78886,AMERICAN,COMPACT,CHRYSLER,2201.0,3082.0,4987.0,6983.0,1716.0,2377.0,3981.0,4928.0,,,17212,77041,TX,3465.0,0,986
0,1264032000,MANHEIM,2002,8,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,GREY,AUTO,1.0,Alloy,62484,AMERICAN,MEDIUM,CHRYSLER,3102.0,3927.0,7421.0,9395.0,3615.0,4567.0,6481.0,7673.0,,,18880,29532,SC,5455.0,0,1515
0,1282694400,ADESA,2004,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREEN,AUTO,1.0,Alloy,87285,AMERICAN,MEDIUM SUV,GM,6621.0,8049.0,10504.0,11885.0,4608.0,6146.0,8211.0,9936.0,,,21053,85226,AZ,7690.0,0,1243
0,1242691200,MANHEIM,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,56308,AMERICAN,SPECIALTY,CHRYSLER,9459.0,11179.0,10716.0,12573.0,9459.0,11179.0,10716.0,12573.0,,,835,85040,AZ,9800.0,0,1086
0,1252972800,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,RED,AUTO,2.0,Covers,92550,AMERICAN,VAN,CHRYSLER,7397.0,8317.0,8489.0,9482.0,7346.0,8267.0,8434.0,9428.0,,,22808,75050,TX,5225.0,0,1918
0,1255392000,MANHEIM,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,GREEN,AUTO,1.0,Alloy,81242,AMERICAN,LARGE,FORD,6047.0,7327.0,7031.0,8413.0,6130.0,7006.0,7120.0,8066.0,,,5546,19440,PA,6165.0,0,1633
0,1273622400,MANHEIM,2005,5,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,BLUE,AUTO,1.0,Alloy,85805,AMERICAN,MEDIUM,CHRYSLER,3571.0,5295.0,7238.0,8722.0,3523.0,4766.0,7044.0,8326.0,,,25100,64161,MO,4640.0,0,1373
0,1231286400,MANHEIM,2005,4,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,BLUE,AUTO,1.0,Alloy,59579,AMERICAN,SMALL SUV,CHRYSLER,6598.0,7656.0,7626.0,8768.0,6569.0,7754.0,7595.0,8874.0,,,8655,75236,TX,6970.0,0,588
1,1291161600,MANHEIM,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,GREY,AUTO,2.0,Covers,91554,AMERICAN,MEDIUM,CHRYSLER,7954.0,8858.0,11869.0,12584.0,7787.0,8684.0,11119.0,12354.0,,,19638,33809,FL,7150.0,0,1341
0,1240358400,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2.0,Covers,84016,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,,,99750,32124,FL,4800.0,0,1503
0,1288742400,MANHEIM,2009,1,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,69595,AMERICAN,LARGE,GM,9927.0,10998.0,14016.0,15278.0,9965.0,11153.0,13914.0,15474.0,,,20234,94544,CA,8570.0,0,1703
0,1271030400,MANHEIM,2007,3,BUICK,LACROSSE,CX,4D SEDAN CX,BLACK,AUTO,2.0,Covers,78334,AMERICAN,LARGE,GM,10697.0,12632.0,14723.0,16582.0,9617.0,11573.0,13754.0,15480.0,,,5546,27542,NC,7900.0,0,1506
0,1256515200,OTHER,2008,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,BEIGE,AUTO,1.0,Alloy,52886,AMERICAN,MEDIUM,CHRYSLER,7171.0,7771.0,8245.0,8893.0,7269.0,7898.0,10834.0,11413.0,,,99761,74135,OK,6700.0,0,754
0,1248912000,ADESA,2004,5,KIA,OPTIMA V6 2.7L V6 MP,EX,4D SEDAN EX,GOLD,AUTO,1.0,Alloy,65210,OTHER ASIAN,MEDIUM,OTHER,2814.0,3493.0,3539.0,4272.0,2501.0,3399.0,3201.0,4171.0,,,3453,80817,CO,4180.0,0,728
0,1271721600,OTHER,2004,6,FORD,FREESTAR FWD V6,SES,4D PASSENGER 3.9L SES,WHITE,AUTO,1.0,Alloy,84093,AMERICAN,VAN,FORD,4452.0,6085.0,7485.0,9540.0,4502.0,5756.0,8071.0,9280.0,,,1235,84104,UT,6260.0,1,1633
0,1256688000,MANHEIM,2008,1,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN,SILVER,AUTO,2.0,Covers,59984,OTHER ASIAN,MEDIUM,OTHER,8742.0,9582.0,9941.0,10849.0,8746.0,9742.0,11985.0,13000.0,,,3453,84087,UT,7880.0,0,505
0,1233014400,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,SILVER,AUTO,1.0,Alloy,90468,AMERICAN,MEDIUM,FORD,4229.0,5301.0,5067.0,6225.0,4515.0,5695.0,5376.0,6651.0,,,3453,84104,UT,3470.0,0,1053
0,1242691200,OTHER,2004,5,FORD,EXPEDITION 2WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,WHITE,AUTO,1.0,Alloy,85288,AMERICAN,LARGE SUV,FORD,10781.0,12711.0,12143.0,14228.0,10781.0,12711.0,12143.0,14228.0,,,21053,95673,CA,9805.0,0,1113
0,1258588800,ADESA,2006,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,GOLD,AUTO,2.0,Covers,77870,AMERICAN,LARGE,GM,6659.0,8120.0,7692.0,9270.0,7320.0,8704.0,10294.0,12133.0,,,18822,78227,TX,7015.0,0,1974
0,1272326400,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED TURBO,SILVER,AUTO,1.0,Alloy,76559,AMERICAN,MEDIUM,CHRYSLER,4542.0,5859.0,7922.0,9590.0,3769.0,4798.0,6791.0,7880.0,,,835,85040,AZ,6140.0,0,1506
1,1265932800,ADESA,2006,4,SUZUKI,FORENZA,,4D SEDAN,GOLD,AUTO,2.0,Covers,41461,OTHER ASIAN,MEDIUM,OTHER,3712.0,4858.0,6917.0,9031.0,4263.0,5146.0,7348.0,8013.0,,,20740,32219,FL,5600.0,0,482
0,1271980800,OTHER,2006,4,MAZDA,MAZDA3,i,4D SEDAN I,WHITE,AUTO,1.0,Alloy,66946,OTHER ASIAN,MEDIUM,OTHER,8163.0,9710.0,11889.0,13997.0,7743.0,9359.0,11861.0,13298.0,,,20740,29461,SC,8100.0,0,923
0,1276041600,OTHER,2003,7,INFINITI,G35,,4D SEDAN,BLUE,AUTO,1.0,Alloy,84347,OTHER ASIAN,SPECIALTY,OTHER,7740.0,9175.0,11399.0,12656.0,7285.0,8771.0,11148.0,12514.0,,,25100,77073,TX,9790.0,0,1413
0,1257724800,MANHEIM,2005,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,GREY,AUTO,,,98153,AMERICAN,MEDIUM,CHRYSLER,3337.0,5092.0,4104.0,5999.0,3632.0,4400.0,7235.0,8147.0,,,17675,27542,NC,3650.0,0,1485
0,1236038400,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,GOLD,AUTO,1.0,Alloy,81757,AMERICAN,LARGE SUV,FORD,7338.0,8585.0,8425.0,9772.0,7282.0,8469.0,8365.0,9647.0,,,18881,30331,GA,8865.0,0,1413
0,1269475200,ADESA,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,78404,AMERICAN,VAN,CHRYSLER,6954.0,8473.0,10808.0,12148.0,6662.0,8530.0,9838.0,12252.0,,,3453,80817,CO,6655.0,0,1623
0,1265932800,ADESA,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L,MAROON,AUTO,1.0,Alloy,53716,AMERICAN,VAN,GM,3134.0,4041.0,7687.0,9911.0,3151.0,4267.0,5334.0,8235.0,,,16926,91752,CA,6045.0,0,3376
0,1242086400,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,52193,AMERICAN,VAN,CHRYSLER,6544.0,8170.0,7568.0,9324.0,6544.0,8170.0,7568.0,9324.0,,,19638,34761,FL,5930.0,0,1251
0,1288310400,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,74130,AMERICAN,LARGE,GM,7575.0,8746.0,11092.0,12303.0,7974.0,9249.0,11289.0,12941.0,NO,GREEN,99750,25177,WV,7900.0,0,1974
0,1247702400,MANHEIM,2005,4,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE,MAROON,AUTO,2.0,Covers,90267,AMERICAN,MEDIUM,GM,4013.0,5060.0,4834.0,5965.0,3888.0,5110.0,4699.0,6019.0,,,18111,30272,GA,4175.0,0,2639
0,1274918400,MANHEIM,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,73084,AMERICAN,MEDIUM,GM,7031.0,8410.0,11074.0,13245.0,7122.0,8334.0,10931.0,11944.0,,,99750,76040,TX,7200.0,0,1038
0,1240963200,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,BLACK,AUTO,1.0,Alloy,80783,AMERICAN,LARGE,GM,7546.0,9088.0,8650.0,10315.0,7546.0,9088.0,8650.0,10315.0,,,5546,32824,FL,6800.0,0,2152
1,1268784000,MANHEIM,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER 3.4L,SILVER,AUTO,2.0,Covers,78095,AMERICAN,VAN,GM,3223.0,4372.0,6614.0,8619.0,2976.0,4337.0,4752.0,8407.0,,,16044,22801,VA,5710.0,0,4622
0,1242691200,OTHER,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,60830,AMERICAN,LARGE,GM,7644.0,8892.0,8756.0,10103.0,7644.0,8892.0,8756.0,10103.0,,,19662,35613,AL,7625.0,0,1703
0,1236729600,MANHEIM,2005,4,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,SILVER,AUTO,2.0,Covers,47523,AMERICAN,CROSSOVER,CHRYSLER,7082.0,8238.0,8149.0,9397.0,6875.0,7925.0,7925.0,9059.0,,,21973,32824,FL,7500.0,0,975
1,1260316800,ADESA,2006,3,CHEVROLET,HHR,LT,4D SUV 2.2L LS,GREY,AUTO,,,60213,AMERICAN,MEDIUM,GM,5659.0,6736.0,9610.0,11119.0,5595.0,6703.0,9354.0,10977.0,,,21053,85226,AZ,6265.0,0,728
0,1245715200,ADESA,2006,3,MAZDA,MAZDA3 2.3L I4 MPI,s,4D SEDAN I,RED,AUTO,1.0,Alloy,54698,OTHER ASIAN,MEDIUM,OTHER,9173.0,10872.0,10407.0,12242.0,9173.0,10872.0,10407.0,12242.0,,,18822,78754,TX,9020.0,0,837
0,1248825600,ADESA,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,SILVER,AUTO,2.0,Covers,58699,OTHER ASIAN,MEDIUM,OTHER,3996.0,4973.0,4816.0,5871.0,4355.0,5569.0,5203.0,6515.0,,,20234,85226,AZ,5755.0,0,505
0,1263859200,MANHEIM,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,WHITE,AUTO,1.0,Alloy,78438,AMERICAN,MEDIUM SUV,GM,6497.0,7908.0,10281.0,12484.0,6598.0,7876.0,10207.0,11534.0,,,20207,77041,TX,7700.0,0,1389
0,1259020800,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2.0,Covers,46827,AMERICAN,MEDIUM,CHRYSLER,7859.0,8755.0,8988.0,9955.0,8419.0,9318.0,12029.0,12635.0,,,99761,74135,OK,7800.0,0,834
0,1254182400,MANHEIM,2001,8,FORD,TAURUS 3.0L V6 EFI,SEL,4D SEDAN SE COMFORT,BROWN,AUTO,1.0,Alloy,69340,AMERICAN,MEDIUM,FORD,2717.0,3728.0,3434.0,4526.0,1832.0,2620.0,2479.0,3330.0,,,18880,37210,TN,4200.0,0,1125
0,1276560000,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,78134,AMERICAN,LARGE,GM,7911.0,8948.0,11389.0,12501.0,8029.0,9129.0,11405.0,12879.0,,,23359,92504,CA,7920.0,0,1974
0,1290988800,MANHEIM,2008,2,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,BEIGE,AUTO,1.0,Alloy,66391,AMERICAN,MEDIUM SUV,CHRYSLER,10038.0,11516.0,13981.0,15369.0,10822.0,12225.0,14478.0,15932.0,,,1191,28625,NC,9855.0,1,630
0,1271808000,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,52010,AMERICAN,MEDIUM,CHRYSLER,6119.0,7044.0,9251.0,10292.0,5649.0,6771.0,9250.0,10221.0,,,3453,80011,CO,5740.0,0,1086
0,1278892800,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,51231,AMERICAN,LARGE,GM,8019.0,9052.0,11545.0,12843.0,8029.0,9129.0,11405.0,12879.0,,,99750,85040,AZ,7800.0,0,1500
0,1242345600,OTHER,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,1.0,Alloy,32753,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,99750,95673,CA,5900.0,0,882
0,1260835200,ADESA,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L SE,BLACK,AUTO,2.0,Covers,37343,AMERICAN,SPECIALTY,CHRYSLER,8579.0,9666.0,12500.0,13729.0,9823.0,10913.0,13459.0,14726.0,,,20833,78754,TX,10135.0,0,882
0,1260835200,MANHEIM,2004,5,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,GREY,AUTO,1.0,Alloy,74615,OTHER ASIAN,MEDIUM SUV,OTHER,5236.0,6118.0,8365.0,9530.0,5232.0,5965.0,8059.0,9200.0,,,20928,34761,FL,6470.0,0,569
0,1257206400,MANHEIM,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,RED,AUTO,1.0,Alloy,86052,AMERICAN,MEDIUM SUV,GM,4795.0,5941.0,5679.0,6916.0,4789.0,5930.0,8552.0,9628.0,,,18111,37210,TN,7700.0,0,2452
0,1282089600,OTHER,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,RED,AUTO,2.0,Covers,39556,OTHER ASIAN,MEDIUM,OTHER,5365.0,5752.0,8280.0,8696.0,6238.0,7350.0,9354.0,10432.0,,,19638,35004,AL,7900.0,0,582
0,1260230400,MANHEIM,2005,4,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,SILVER,AUTO,1.0,Alloy,82981,AMERICAN,SMALL SUV,FORD,6467.0,7845.0,10745.0,12099.0,5885.0,6945.0,9840.0,11037.0,,,25100,77061,TX,7145.0,0,983
0,1283990400,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,RED,AUTO,2.0,Covers,47092,AMERICAN,MEDIUM,CHRYSLER,6247.0,7410.0,9965.0,11127.0,6176.0,7579.0,9909.0,11329.0,,,20928,33619,FL,7415.0,0,693
0,1276732800,MANHEIM,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,56285,AMERICAN,MEDIUM,CHRYSLER,6442.0,7395.0,9923.0,11031.0,6261.0,7050.0,9443.0,10045.0,,,99750,8505,NJ,6300.0,0,1086
1,1237248000,MANHEIM,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,OTHER,AUTO,,,76955,AMERICAN,VAN,CHRYSLER,3261.0,4056.0,4022.0,4880.0,3261.0,4056.0,4022.0,4880.0,,,20740,21075,MD,3875.0,0,1923
0,1276128000,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2.0,Covers,72515,AMERICAN,LARGE,GM,8024.0,8900.0,11883.0,12805.0,7804.0,8712.0,11470.0,12516.0,,,10315,45011,OH,8285.0,1,1974
0,1244505600,ADESA,2007,2,CHEVROLET,IMPALA V6 3.5L V6 MP,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,77019,AMERICAN,LARGE,GM,8186.0,9727.0,9341.0,11005.0,7612.0,8962.0,12070.0,13469.0,,,19662,38118,TN,7440.0,0,1974
0,1286928000,MANHEIM,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,AUTO,2.0,Covers,70309,AMERICAN,COMPACT,FORD,5659.0,7112.0,9275.0,10812.0,5472.0,6931.0,9007.0,10013.0,,,23657,92807,CA,5680.0,0,1155
1,1240444800,MANHEIM,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,SILVER,AUTO,2.0,Covers,57687,AMERICAN,VAN,CHRYSLER,2622.0,3740.0,3332.0,4539.0,2622.0,3740.0,3332.0,4539.0,,,23359,92337,CA,5030.0,0,1551
0,1277164800,OTHER,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,WHITE,AUTO,2.0,Covers,86741,AMERICAN,VAN,GM,6279.0,7872.0,9971.0,12022.0,5929.0,7340.0,10280.0,11452.0,,,3453,84104,UT,7305.0,0,2282
0,1265241600,MANHEIM,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREY,AUTO,2.0,Covers,61502,AMERICAN,SPECIALTY,CHRYSLER,8996.0,10215.0,13406.0,15223.0,10723.0,12185.0,14135.0,15681.0,,,16044,22403,VA,8655.0,0,1215
0,1267574400,MANHEIM,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1.0,Alloy,63925,OTHER ASIAN,MEDIUM,OTHER,6980.0,8336.0,10450.0,11443.0,6524.0,7824.0,10249.0,11505.0,,,20928,32824,FL,8600.0,0,728
0,1286928000,OTHER,2004,6,FORD,F150 PICKUP 2WD V6,Her,REG CAB 4.2L XL,BLUE,AUTO,1.0,Alloy,93073,AMERICAN,LARGE TRUCK,FORD,3506.0,4429.0,7399.0,8358.0,4300.0,5547.0,7339.0,9145.0,,,18880,29697,SC,6200.0,0,620
0,1288742400,OTHER,2007,3,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,75563,AMERICAN,VAN,CHRYSLER,5746.0,7171.0,9723.0,11183.0,5070.0,6300.0,8848.0,10278.0,,,52644,77073,TX,6125.0,0,1623
0,1255392000,MANHEIM,2004,5,SUZUKI,GRAND VITARA 2WD 2.7,LX,4D SPORT UTILITY XL7,BLUE,AUTO,1.0,Alloy,65359,OTHER ASIAN,MEDIUM SUV,OTHER,5231.0,6218.0,6149.0,7215.0,5537.0,6154.0,8608.0,9243.0,,,20740,28625,NC,6265.0,0,825
0,1247616000,MANHEIM,2006,3,FORD,F150 PICKUP 2WD V6 4,STX,REG CAB 4.2L STX,SILVER,AUTO,2.0,Covers,91834,AMERICAN,LARGE TRUCK,FORD,7251.0,9504.0,8331.0,10764.0,7110.0,9082.0,8179.0,10309.0,,,5546,32824,FL,7900.0,0,620
0,1245369600,MANHEIM,2005,4,MAZDA,MAZDA3 2.3L I-4 MPI,s,4D SEDAN I,SILVER,AUTO,1.0,Alloy,72505,OTHER ASIAN,MEDIUM,OTHER,7391.0,9235.0,8482.0,10474.0,7391.0,9235.0,8482.0,10474.0,,,20928,33314,FL,8150.0,0,1038
0,1244678400,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,2.0,Covers,56056,AMERICAN,MEDIUM,GM,6311.0,7450.0,7316.0,8546.0,6311.0,7450.0,7316.0,8546.0,,,17675,28273,NC,7040.0,0,837
0,1238976000,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,62737,AMERICAN,MEDIUM,CHRYSLER,6263.0,7341.0,7264.0,8428.0,6263.0,7341.0,7264.0,8428.0,,,17675,27542,NC,5200.0,0,1215
0,1278460800,MANHEIM,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER 3.5L LS,BLUE,AUTO,2.0,Covers,79908,AMERICAN,VAN,GM,7196.0,8553.0,10893.0,12825.0,7910.0,9982.0,12173.0,14483.0,,,20234,98064,WA,7135.0,0,2091
0,1265760000,MANHEIM,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,MAROON,AUTO,1.0,Alloy,79953,AMERICAN,LARGE,GM,4218.0,5368.0,6980.0,8580.0,4496.0,5530.0,7661.0,8771.0,,,8172,33809,FL,6840.0,0,1974
0,1270080000,MANHEIM,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1.0,Alloy,55174,OTHER ASIAN,MEDIUM,OTHER,7162.0,8380.0,10456.0,12004.0,6690.0,7872.0,10108.0,11539.0,,,18881,30272,GA,8510.0,0,671
0,1250035200,MANHEIM,2008,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,GOLD,AUTO,2.0,Covers,49623,AMERICAN,MEDIUM,CHRYSLER,7257.0,7861.0,8338.0,8990.0,7764.0,8444.0,8885.0,9620.0,,,20740,32124,FL,6700.0,0,693
0,1283904000,OTHER,2005,5,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,AUTO,2.0,Covers,72375,AMERICAN,MEDIUM,GM,3653.0,4960.0,7066.0,8268.0,3919.0,4942.0,7237.0,8232.0,,,18111,35004,AL,5400.0,0,803
0,1290556800,MANHEIM,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,WHITE,AUTO,1.0,Alloy,84873,OTHER ASIAN,MEDIUM,OTHER,6228.0,7481.0,9465.0,10775.0,6054.0,7428.0,9514.0,10960.0,,,5546,32824,FL,7450.0,0,853
0,1290556800,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,WHITE,AUTO,2.0,Covers,39450,AMERICAN,MEDIUM,CHRYSLER,5874.0,7208.0,9875.0,10923.0,5764.0,6905.0,9005.0,10278.0,,,19619,32824,FL,7550.0,0,642
